3169,3169,SL4,LE4,NP5,AMH5,TSC3,WA0,L0,PL5Y0,technical,medium
3170,3170,SL5,LE1,NP5,AMH3,TSC2,WA0,L0,PL5Y0,technical,medium
3171,3171,SL2,LE3,NP3,AMH2,TSC4,WA0,L0,PL5Y0,technical,medium
3172,3172,SL4,LE2,NP4,AMH4,TSC3,WA0,L0,PL5Y0,technical,medium
3173,3173,SL5,LE4,NP5,AMH1,TSC5,WA0,L0,PL5Y0,technical,medium
3174,3174,SL4,LE3,NP4,AMH3,TSC3,WA0,L0,PL5Y0,technical,medium
3175,3175,SL4,LE5,NP3,AMH4,TSC3,WA0,L0,PL5Y0,technical,medium
3176,3176,SL3,LE3,NP4,AMH3,TSC2,WA0,L0,PL5Y0,support,medium
3177,3177,SL3,LE4,NP5,AMH3,TSC3,WA0,L0,PL5Y0,support,medium
3178,3178,SL3,LE4,NP4,AMH2,TSC4,WA0,L0,PL5Y0,support,medium
3179,3179,SL3,LE5,NP4,AMH2,TSC3,WA1,L0,PL5Y0,support,medium
3180,3180,SL4,LE3,NP3,AMH3,TSC2,WA0,L0,PL5Y0,support,medium
3181,3181,SL4,LE3,NP4,AMH2,TSC4,WA0,L0,PL5Y0,support,medium
3182,3182,SL5,LE2,NP4,AMH2,TSC3,WA0,L0,PL5Y0,support,medium
3183,3183,SL5,LE1,NP4,AMH4,TSC6,WA0,L0,PL5Y0,support,medium
3184,3184,SL3,LE4,NP3,AMH4,TSC3,WA0,L0,PL5Y0,support,medium
3185,3185,SL5,LE3,NP5,AMH4,TSC3,WA0,L0,PL5Y0,support,medium
3186,3186,SL5,LE3,NP5,AMH2,TSC2,WA0,L0,PL5Y0,support,medium
3187,3187,SL3,LE5,NP4,AMH1,TSC3,WA0,L0,PL5Y0,technical,medium
3188,3188,SL5,LE4,NP5,AMH2,TSC3,WA0,L0,PL5Y0,technical,medium
3189,3189,SL5,LE4,NP4,AMH3,TSC3,WA0,L0,PL5Y0,technical,medium
3190,3190,SL3,LE3,NP4,AMH3,TSC2,WA0,L0,PL5Y0,management,medium
3191,3191,SL4,LE2,NP5,AMH4,TSC2,WA0,L0,PL5Y0,IT,medium
3192,3192,SL3,LE4,NP5,AMH4,TSC3,WA0,L0,PL5Y0,IT,high
3193,3193,SL3,LE2,NP5,AMH3,TSC2,WA0,L0,PL5Y0,IT,high
3194,3194,SL3,LE3,NP5,AMH2,TSC2,WA0,L0,PL5Y0,IT,high
3195,3195,SL5,LE4,NP4,AMH4,TSC4,WA0,L0,PL5Y0,IT,high
3196,3196,SL4,LE2,NP3,AMH3,TSC3,WA0,L0,PL5Y0,product_mng,high
3197,3197,SL5,LE4,NP5,AMH3,TSC3,WA0,L0,PL5Y0,product_mng,high
3198,3198,SL5,LE5,NP4,AMH4,TSC2,WA1,L0,PL5Y0,product_mng,high
3199,3199,SL1,LE2,NP5,AMH3,TSC6,WA0,L0,PL5Y0,product_mng,high
3200,3200,SL3,LE3,NP3,AMH2,TSC3,WA0,L0,PL5Y0,IT,high
3201,3201,SL4,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,RandD,high
3202,3202,SL1,LE2,NP6,AMH2,TSC6,WA0,L0,PL5Y0,RandD,high
3203,3203,SL3,LE5,NP3,AMH3,TSC2,WA0,L0,PL5Y0,RandD,high
3204,3204,SL3,LE5,NP3,AMH2,TSC3,WA0,L0,PL5Y0,RandD,low
3205,3205,SL1,LE2,NP5,AMH4,TSC4,WA0,L0,PL5Y0,RandD,low
3206,3206,SL2,LE1,NP3,AMH5,TSC2,WA0,L0,PL5Y0,marketing,low
3207,3207,SL3,LE2,NP3,AMH3,TSC3,WA0,L0,PL5Y0,sales,low
3208,3208,SL5,LE5,NP5,AMH2,TSC3,WA0,L0,PL5Y0,accounting,low
3209,3209,SL5,LE3,NP4,AMH4,TSC4,WA0,L0,PL5Y0,support,low
3210,3210,SL4,LE5,NP3,AMH2,TSC5,WA0,L0,PL5Y0,technical,low
3211,3211,SL3,LE5,NP4,AMH2,TSC3,WA1,L0,PL5Y0,management,low
3212,3212,SL3,LE5,NP5,AMH4,TSC3,WA0,L0,PL5Y0,marketing,low
3213,3213,SL5,LE5,NP5,AMH4,TSC3,WA0,L0,PL5Y0,marketing,low
3214,3214,SL5,LE5,NP4,AMH2,TSC3,WA1,L0,PL5Y0,marketing,low
3215,3215,SL2,LE3,NP5,AMH4,TSC3,WA0,L0,PL5Y0,sales,low
3216,3216,SL5,LE4,NP4,AMH3,TSC2,WA0,L0,PL5Y0,sales,low
3217,3217,SL3,LE5,NP5,AMH4,TSC2,WA1,L0,PL5Y0,sales,low
3218,3218,SL3,LE5,NP4,AMH2,TSC4,WA0,L0,PL5Y0,sales,low
3219,3219,SL4,LE2,NP4,AMH2,TSC3,WA1,L0,PL5Y0,sales,medium
3220,3220,SL4,LE2,NP3,AMH5,TSC3,WA0,L0,PL5Y0,sales,medium
3221,3221,SL3,LE3,NP5,AMH3,TSC3,WA0,L0,PL5Y0,sales,medium
3222,3222,SL4,LE3,NP4,AMH4,TSC2,WA0,L0,PL5Y0,sales,medium
3223,3223,SL4,LE5,NP4,AMH4,TSC3,WA0,L0,PL5Y0,sales,medium
3224,3224,SL3,LE5,NP3,AMH2,TSC3,WA1,L0,PL5Y0,sales,medium
3225,3225,SL5,LE4,NP3,AMH3,TSC3,WA0,L0,PL5Y0,sales,medium
3226,3226,SL3,LE3,NP3,AMH1,TSC2,WA0,L0,PL5Y0,sales,medium
3227,3227,SL3,LE2,NP3,AMH2,TSC2,WA0,L0,PL5Y0,sales,medium
3228,3228,SL1,LE4,NP5,AMH3,TSC5,WA0,L0,PL5Y0,sales,medium
3229,3229,SL5,LE2,NP5,AMH2,TSC4,WA0,L0,PL5Y0,sales,medium
3230,3230,SL5,LE1,NP2,AMH2,TSC3,WA1,L0,PL5Y0,sales,medium
3231,3231,SL5,LE5,NP5,AMH2,TSC2,WA0,L0,PL5Y0,sales,high
3232,3232,SL5,LE5,NP3,AMH3,TSC4,WA0,L0,PL5Y0,sales,high
3233,3233,SL3,LE4,NP4,AMH2,TSC3,WA0,L0,PL5Y0,sales,high
3234,3234,SL5,LE4,NP6,AMH2,TSC2,WA0,L0,PL5Y0,accounting,high
3235,3235,SL5,LE3,NP4,AMH4,TSC2,WA0,L0,PL5Y0,accounting,high
3236,3236,SL1,LE5,NP5,AMH3,TSC5,WA0,L0,PL5Y0,accounting,high
3237,3237,SL5,LE4,NP5,AMH1,TSC3,WA0,L0,PL5Y0,hr,high
3238,3238,SL5,LE3,NP3,AMH4,TSC2,WA0,L0,PL5Y0,hr,high
3239,3239,SL5,LE2,NP5,AMH4,TSC2,WA0,L0,PL5Y0,hr,low
3240,3240,SL5,LE3,NP3,AMH2,TSC3,WA0,L0,PL5Y0,hr,low
3241,3241,SL5,LE4,NP2,AMH3,TSC4,WA0,L0,PL5Y0,technical,low
3242,3242,SL5,LE4,NP3,AMH3,TSC2,WA0,L0,PL5Y0,technical,low
3243,3243,SL4,LE5,NP3,AMH1,TSC6,WA0,L0,PL5Y0,technical,low
3244,3244,SL3,LE5,NP3,AMH4,TSC2,WA0,L0,PL5Y0,technical,low
3245,3245,SL2,LE1,NP6,AMH4,TSC2,WA0,L0,PL5Y0,technical,low
3246,3246,SL1,LE5,NP2,AMH4,TSC2,WA0,L0,PL5Y0,technical,low
3247,3247,SL4,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,technical,medium
3248,3248,SL4,LE3,NP3,AMH2,TSC2,WA1,L0,PL5Y0,technical,medium
3249,3249,SL1,LE4,NP5,AMH2,TSC6,WA0,L0,PL5Y0,technical,medium
3250,3250,SL3,LE3,NP2,AMH4,TSC3,WA0,L0,PL5Y0,technical,medium
3251,3251,SL4,LE2,NP5,AMH4,TSC2,WA0,L0,PL5Y0,technical,medium
3252,3252,SL5,LE3,NP3,AMH3,TSC3,WA0,L0,PL5Y0,support,medium
3253,3253,SL5,LE4,NP4,AMH4,TSC2,WA0,L0,PL5Y0,support,medium
3254,3254,SL3,LE2,NP5,AMH3,TSC3,WA0,L0,PL5Y0,support,medium
3255,3255,SL3,LE2,NP5,AMH4,TSC3,WA0,L0,PL5Y0,support,medium
3256,3256,SL5,LE2,NP4,AMH4,TSC2,WA0,L0,PL5Y0,support,medium
3257,3257,SL4,LE3,NP4,AMH3,TSC3,WA0,L0,PL5Y0,support,medium
3258,3258,SL3,LE2,NP3,AMH3,TSC3,WA1,L0,PL5Y0,support,medium
3259,3259,SL3,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,support,medium
3260,3260,SL3,LE4,NP3,AMH3,TSC3,WA0,L0,PL5Y0,support,medium
3261,3261,SL5,LE4,NP4,AMH1,TSC5,WA0,L0,PL5Y0,support,medium
3262,3262,SL4,LE3,NP2,AMH3,TSC5,WA0,L0,PL5Y0,support,medium
3263,3263,SL3,LE3,NP3,AMH2,TSC2,WA0,L0,PL5Y0,technical,medium
3264,3264,SL3,LE4,NP4,AMH3,TSC2,WA0,L0,PL5Y0,technical,medium
3265,3265,SL4,LE4,NP4,AMH3,TSC2,WA1,L0,PL5Y0,technical,medium
3266,3266,SL4,LE2,NP4,AMH1,TSC3,WA0,L0,PL5Y0,management,medium
3267,3267,SL5,LE3,NP5,AMH2,TSC3,WA0,L0,PL5Y0,IT,medium
3268,3268,SL4,LE3,NP4,AMH2,TSC2,WA0,L0,PL5Y0,IT,medium
3269,3269,SL4,LE5,NP5,AMH3,TSC3,WA0,L0,PL5Y0,IT,medium
3270,3270,SL5,LE2,NP2,AMH4,TSC2,WA0,L0,PL5Y0,IT,high
3271,3271,SL3,LE2,NP4,AMH2,TSC3,WA0,L0,PL5Y0,IT,low
3272,3272,SL3,LE1,NP3,AMH3,TSC4,WA0,L0,PL5Y0,product_mng,medium
3273,3273,SL3,LE2,NP5,AMH3,TSC4,WA0,L0,PL5Y0,product_mng,medium
3274,3274,SL5,LE2,NP5,AMH4,TSC4,WA0,L0,PL5Y0,product_mng,medium
3275,3275,SL3,LE4,NP4,AMH2,TSC2,WA0,L0,PL5Y0,product_mng,medium
3276,3276,SL5,LE3,NP4,AMH3,TSC4,WA0,L0,PL5Y0,IT,medium
3277,3277,SL5,LE2,NP3,AMH3,TSC3,WA0,L0,PL5Y0,RandD,medium
3278,3278,SL4,LE5,NP4,AMH4,TSC3,WA0,L0,PL5Y0,RandD,medium
3279,3279,SL4,LE2,NP3,AMH3,TSC3,WA0,L0,PL5Y0,RandD,medium
3280,3280,SL5,LE2,NP4,AMH4,TSC3,WA0,L0,PL5Y0,RandD,medium
3281,3281,SL3,LE3,NP3,AMH3,TSC3,WA1,L0,PL5Y0,RandD,medium
3282,3282,SL3,LE4,NP3,AMH4,TSC2,WA0,L0,PL5Y0,marketing,low
3283,3283,SL3,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,sales,low
3284,3284,SL5,LE2,NP4,AMH2,TSC2,WA0,L0,PL5Y0,accounting,low
3285,3285,SL3,LE2,NP3,AMH2,TSC3,WA0,L0,PL5Y0,support,low
3286,3286,SL5,LE4,NP5,AMH4,TSC3,WA0,L0,PL5Y0,technical,low
3287,3287,SL5,LE5,NP3,AMH2,TSC3,WA0,L0,PL5Y0,management,low
3288,3288,SL3,LE2,NP4,AMH3,TSC3,WA0,L0,PL5Y0,marketing,low
3289,3289,SL5,LE3,NP5,AMH2,TSC3,WA0,L0,PL5Y0,marketing,high
3290,3290,SL3,LE4,NP4,AMH4,TSC2,WA0,L0,PL5Y0,marketing,low
3291,3291,SL1,LE2,NP5,AMH4,TSC3,WA0,L0,PL5Y0,sales,high
3292,3292,SL3,LE2,NP5,AMH3,TSC2,WA0,L0,PL5Y0,sales,high
3293,3293,SL3,LE2,NP4,AMH3,TSC3,WA0,L0,PL5Y0,sales,low
3294,3294,SL3,LE3,NP3,AMH3,TSC2,WA0,L0,PL5Y0,sales,low
3295,3295,SL4,LE4,NP3,AMH3,TSC3,WA1,L0,PL5Y0,sales,high
3296,3296,SL4,LE3,NP3,AMH4,TSC3,WA0,L0,PL5Y0,sales,low
3297,3297,SL3,LE3,NP2,AMH2,TSC6,WA0,L0,PL5Y0,sales,medium
3298,3298,SL3,LE4,NP3,AMH3,TSC3,WA0,L0,PL5Y0,sales,high
3299,3299,SL4,LE2,NP2,AMH3,TSC2,WA0,L0,PL5Y0,sales,medium
3300,3300,SL4,LE3,NP5,AMH3,TSC2,WA0,L0,PL5Y0,sales,medium
3301,3301,SL3,LE3,NP2,AMH2,TSC2,WA0,L0,PL5Y0,sales,medium
3302,3302,SL4,LE4,NP2,AMH4,TSC3,WA1,L0,PL5Y0,sales,medium
3303,3303,SL1,LE3,NP6,AMH1,TSC3,WA0,L0,PL5Y0,sales,high
3304,3304,SL4,LE2,NP5,AMH4,TSC2,WA0,L0,PL5Y0,sales,medium
3305,3305,SL2,LE2,NP6,AMH2,TSC4,WA0,L0,PL5Y0,sales,medium
3306,3306,SL3,LE3,NP4,AMH3,TSC4,WA0,L0,PL5Y0,sales,medium
3307,3307,SL4,LE2,NP2,AMH2,TSC3,WA0,L0,PL5Y0,sales,high
3308,3308,SL2,LE3,NP6,AMH3,TSC6,WA0,L0,PL5Y0,sales,medium
3309,3309,SL2,LE4,NP6,AMH4,TSC6,WA0,L0,PL5Y0,sales,high
3310,3310,SL4,LE1,NP6,AMH2,TSC3,WA0,L0,PL5Y0,accounting,low
3311,3311,SL5,LE4,NP3,AMH4,TSC4,WA1,L0,PL5Y0,accounting,medium
3312,3312,SL5,LE3,NP4,AMH3,TSC2,WA0,L0,PL5Y0,accounting,medium
3313,3313,SL3,LE3,NP4,AMH4,TSC3,WA0,L0,PL5Y0,hr,medium
3314,3314,SL4,LE4,NP4,AMH2,TSC2,WA0,L0,PL5Y0,hr,medium
3315,3315,SL3,LE5,NP4,AMH2,TSC2,WA0,L0,PL5Y0,hr,low
3316,3316,SL4,LE5,NP3,AMH4,TSC3,WA0,L0,PL5Y0,hr,low
3317,3317,SL4,LE5,NP3,AMH4,TSC2,WA1,L0,PL5Y0,technical,low
3318,3318,SL3,LE4,NP5,AMH4,TSC3,WA0,L0,PL5Y0,technical,low
3319,3319,SL3,LE3,NP3,AMH3,TSC3,WA1,L0,PL5Y0,technical,low
3320,3320,SL1,LE3,NP3,AMH1,TSC2,WA0,L0,PL5Y0,technical,low
3321,3321,SL5,LE3,NP5,AMH3,TSC4,WA1,L0,PL5Y0,technical,low
3322,3322,SL5,LE5,NP4,AMH3,TSC4,WA0,L0,PL5Y0,technical,low
3323,3323,SL5,LE2,NP4,AMH2,TSC2,WA0,L0,PL5Y0,technical,low
3324,3324,SL5,LE4,NP2,AMH3,TSC4,WA1,L0,PL5Y0,technical,low
3325,3325,SL3,LE2,NP5,AMH4,TSC4,WA0,L0,PL5Y0,technical,high
3326,3326,SL5,LE5,NP5,AMH3,TSC5,WA1,L0,PL5Y0,technical,low
3327,3327,SL3,LE4,NP3,AMH4,TSC2,WA0,L0,PL5Y0,technical,low
3328,3328,SL4,LE2,NP3,AMH2,TSC2,WA0,L0,PL5Y0,support,low
3329,3329,SL5,LE5,NP4,AMH2,TSC3,WA0,L0,PL5Y0,support,low
3330,3330,SL5,LE5,NP3,AMH3,TSC2,WA0,L0,PL5Y0,support,high
3331,3331,SL5,LE5,NP4,AMH5,TSC3,WA1,L0,PL5Y0,support,low
3332,3332,SL4,LE3,NP4,AMH4,TSC3,WA0,L0,PL5Y0,support,low
3333,3333,SL4,LE4,NP4,AMH2,TSC2,WA0,L0,PL5Y0,support,low
3334,3334,SL5,LE5,NP5,AMH4,TSC3,WA0,L0,PL5Y0,support,high
3335,3335,SL4,LE4,NP5,AMH1,TSC2,WA0,L0,PL5Y0,support,low
3336,3336,SL4,LE1,NP6,AMH3,TSC4,WA0,L0,PL5Y0,support,medium
3337,3337,SL3,LE2,NP3,AMH3,TSC3,WA0,L0,PL5Y0,support,high
3338,3338,SL3,LE5,NP3,AMH4,TSC3,WA0,L0,PL5Y0,support,medium
3339,3339,SL5,LE5,NP3,AMH4,TSC3,WA1,L0,PL5Y0,technical,high
3340,3340,SL5,LE2,NP4,AMH4,TSC2,WA0,L0,PL5Y0,technical,medium
3341,3341,SL4,LE5,NP3,AMH3,TSC2,WA0,L0,PL5Y0,technical,medium
3342,3342,SL5,LE2,NP4,AMH3,TSC3,WA0,L0,PL5Y0,management,medium
3343,3343,SL4,LE4,NP4,AMH4,TSC3,WA0,L0,PL5Y0,IT,medium
3344,3344,SL4,LE5,NP3,AMH1,TSC3,WA0,L0,PL5Y0,IT,medium
3345,3345,SL1,LE4,NP6,AMH5,TSC4,WA0,L0,PL5Y0,IT,medium
3346,3346,SL4,LE3,NP4,AMH3,TSC2,WA0,L0,PL5Y0,IT,medium
3347,3347,SL2,LE1,NP4,AMH5,TSC3,WA0,L0,PL5Y0,IT,medium
3348,3348,SL5,LE5,NP4,AMH2,TSC3,WA0,L0,PL5Y0,product_mng,high
3349,3349,SL5,LE3,NP5,AMH4,TSC4,WA0,L0,PL5Y0,product_mng,low
3350,3350,SL5,LE4,NP3,AMH1,TSC3,WA0,L0,PL5Y0,product_mng,medium
3351,3351,SL3,LE2,NP5,AMH4,TSC4,WA0,L0,PL5Y0,product_mng,medium
3352,3352,SL5,LE5,NP4,AMH5,TSC3,WA0,L0,PL5Y0,IT,medium
3353,3353,SL3,LE5,NP4,AMH3,TSC2,WA0,L0,PL5Y0,RandD,medium
3354,3354,SL5,LE5,NP4,AMH3,TSC2,WA0,L0,PL5Y0,RandD,medium
3355,3355,SL4,LE1,NP3,AMH4,TSC3,WA0,L0,PL5Y0,RandD,medium
3356,3356,SL3,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,RandD,medium
3357,3357,SL4,LE3,NP4,AMH2,TSC3,WA1,L0,PL5Y0,RandD,medium
3358,3358,SL5,LE2,NP4,AMH2,TSC3,WA0,L0,PL5Y0,marketing,medium
3359,3359,SL4,LE5,NP4,AMH1,TSC2,WA0,L0,PL5Y0,sales,high
3360,3360,SL3,LE3,NP4,AMH4,TSC3,WA0,L0,PL5Y0,accounting,low
3361,3361,SL5,LE3,NP5,AMH3,TSC3,WA0,L0,PL5Y0,support,low
3362,3362,SL5,LE2,NP4,AMH3,TSC2,WA1,L0,PL5Y0,technical,low
3363,3363,SL4,LE3,NP4,AMH3,TSC2,WA0,L0,PL5Y0,management,high
3364,3364,SL1,LE4,NP4,AMH5,TSC5,WA0,L0,PL5Y0,marketing,low
3365,3365,SL3,LE2,NP3,AMH2,TSC3,WA0,L0,PL5Y0,marketing,low
3366,3366,SL4,LE2,NP3,AMH2,TSC3,WA0,L0,PL5Y0,marketing,low
3367,3367,SL4,LE5,NP4,AMH4,TSC3,WA0,L0,PL5Y0,sales,high
3368,3368,SL5,LE4,NP5,AMH5,TSC4,WA0,L0,PL5Y0,sales,low
3369,3369,SL4,LE2,NP3,AMH1,TSC2,WA0,L0,PL5Y0,sales,low
3370,3370,SL4,LE4,NP3,AMH3,TSC4,WA0,L0,PL5Y0,sales,low
3371,3371,SL5,LE2,NP5,AMH3,TSC2,WA0,L0,PL5Y0,sales,low
3372,3372,SL5,LE2,NP4,AMH4,TSC3,WA0,L0,PL5Y0,sales,low
3373,3373,SL5,LE4,NP3,AMH4,TSC2,WA0,L0,PL5Y0,sales,low
3374,3374,SL4,LE2,NP3,AMH4,TSC2,WA0,L0,PL5Y0,sales,low
3375,3375,SL5,LE4,NP3,AMH4,TSC3,WA1,L0,PL5Y0,sales,medium
3376,3376,SL4,LE4,NP3,AMH1,TSC4,WA0,L0,PL5Y0,sales,medium
3377,3377,SL1,LE3,NP5,AMH4,TSC6,WA0,L0,PL5Y0,sales,medium
3378,3378,SL5,LE4,NP4,AMH5,TSC3,WA0,L0,PL5Y0,sales,medium
3379,3379,SL5,LE2,NP4,AMH3,TSC3,WA0,L0,PL5Y0,sales,medium
3380,3380,SL3,LE5,NP4,AMH4,TSC4,WA0,L0,PL5Y0,sales,medium
3381,3381,SL3,LE3,NP3,AMH4,TSC2,WA0,L0,PL5Y0,sales,medium
3382,3382,SL5,LE5,NP3,AMH3,TSC2,WA0,L0,PL5Y0,sales,medium
3383,3383,SL3,LE5,NP3,AMH3,TSC3,WA0,L0,PL5Y0,sales,medium
3384,3384,SL5,LE5,NP5,AMH2,TSC4,WA0,L0,PL5Y0,sales,medium
3385,3385,SL4,LE2,NP3,AMH2,TSC3,WA0,L0,PL5Y0,sales,medium
3386,3386,SL3,LE3,NP4,AMH1,TSC3,WA0,L0,PL5Y0,accounting,medium
3387,3387,SL5,LE3,NP4,AMH4,TSC2,WA1,L0,PL5Y0,accounting,high
3388,3388,SL5,LE3,NP4,AMH4,TSC4,WA0,L0,PL5Y0,accounting,low
3389,3389,SL2,LE3,NP3,AMH4,TSC4,WA0,L0,PL5Y0,hr,medium
3390,3390,SL4,LE2,NP5,AMH3,TSC3,WA0,L0,PL5Y0,hr,medium
3391,3391,SL5,LE2,NP4,AMH2,TSC2,WA0,L0,PL5Y0,hr,medium
3392,3392,SL4,LE3,NP4,AMH3,TSC2,WA1,L0,PL5Y0,hr,medium
3393,3393,SL4,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,technical,low
3394,3394,SL5,LE2,NP4,AMH4,TSC4,WA0,L0,PL5Y0,technical,low
3395,3395,SL2,LE3,NP3,AMH1,TSC2,WA0,L0,PL5Y0,technical,low
3396,3396,SL3,LE5,NP3,AMH3,TSC2,WA0,L0,PL5Y0,technical,low
3397,3397,SL4,LE2,NP4,AMH3,TSC3,WA0,L0,PL5Y0,technical,low
3398,3398,SL4,LE2,NP3,AMH4,TSC4,WA0,L0,PL5Y0,technical,low
3399,3399,SL1,LE5,NP4,AMH2,TSC5,WA1,L0,PL5Y0,technical,low
3400,3400,SL5,LE2,NP2,AMH4,TSC3,WA0,L0,PL5Y0,technical,low
3401,3401,SL4,LE4,NP4,AMH3,TSC2,WA0,L0,PL5Y0,technical,low
3402,3402,SL3,LE4,NP3,AMH2,TSC2,WA0,L0,PL5Y0,technical,low
3403,3403,SL3,LE5,NP4,AMH4,TSC3,WA0,L0,PL5Y0,technical,low
3404,3404,SL4,LE5,NP2,AMH4,TSC3,WA0,L0,PL5Y0,support,low
3405,3405,SL4,LE5,NP3,AMH3,TSC3,WA0,L0,PL5Y0,support,low
3406,3406,SL3,LE3,NP4,AMH3,TSC3,WA0,L0,PL5Y0,support,low
3407,3407,SL3,LE1,NP3,AMH3,TSC2,WA0,L0,PL5Y0,support,low
3408,3408,SL3,LE4,NP4,AMH4,TSC3,WA0,L0,PL5Y0,support,low
3409,3409,SL3,LE4,NP5,AMH3,TSC3,WA0,L0,PL5Y0,support,low
3410,3410,SL1,LE3,NP4,AMH2,TSC5,WA0,L0,PL5Y0,support,low
3411,3411,SL3,LE4,NP5,AMH3,TSC3,WA0,L0,PL5Y0,support,low
3412,3412,SL5,LE3,NP4,AMH4,TSC2,WA0,L0,PL5Y0,support,low
3413,3413,SL5,LE5,NP3,AMH4,TSC3,WA0,L0,PL5Y0,support,low
3414,3414,SL3,LE5,NP2,AMH4,TSC4,WA0,L0,PL5Y0,support,medium
3415,3415,SL3,LE2,NP3,AMH4,TSC3,WA1,L0,PL5Y0,technical,medium
3416,3416,SL5,LE5,NP6,AMH3,TSC2,WA0,L0,PL5Y0,technical,medium
3417,3417,SL4,LE3,NP2,AMH2,TSC3,WA0,L0,PL5Y0,technical,medium
3418,3418,SL2,LE2,NP6,AMH4,TSC6,WA0,L0,PL5Y0,management,medium
3419,3419,SL4,LE2,NP6,AMH3,TSC4,WA1,L0,PL5Y0,IT,medium
3420,3420,SL3,LE2,NP4,AMH4,TSC2,WA0,L0,PL5Y0,IT,medium
3421,3421,SL3,LE2,NP4,AMH4,TSC3,WA0,L0,PL5Y0,IT,medium
3422,3422,SL5,LE3,NP4,AMH5,TSC3,WA1,L0,PL5Y0,IT,medium
3423,3423,SL4,LE3,NP6,AMH1,TSC5,WA0,L0,PL5Y0,IT,medium
3424,3424,SL4,LE2,NP4,AMH4,TSC4,WA0,L0,PL5Y0,product_mng,medium
3425,3425,SL5,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,product_mng,medium
3426,3426,SL5,LE4,NP3,AMH4,TSC3,WA0,L0,PL5Y0,product_mng,high
3427,3427,SL4,LE2,NP3,AMH3,TSC2,WA0,L0,PL5Y0,product_mng,low
3428,3428,SL4,LE3,NP3,AMH4,TSC3,WA0,L0,PL5Y0,IT,medium
3429,3429,SL3,LE3,NP3,AMH1,TSC2,WA0,L0,PL5Y0,RandD,medium
3430,3430,SL4,LE3,NP3,AMH4,TSC4,WA1,L0,PL5Y0,RandD,medium
3431,3431,SL3,LE2,NP4,AMH3,TSC2,WA1,L0,PL5Y0,RandD,medium
3432,3432,SL3,LE2,NP4,AMH4,TSC5,WA0,L0,PL5Y0,RandD,low
3433,3433,SL5,LE5,NP3,AMH3,TSC2,WA1,L0,PL5Y0,RandD,low
3434,3434,SL3,LE3,NP2,AMH2,TSC3,WA0,L0,PL5Y0,marketing,low
3435,3435,SL1,LE1,NP5,AMH1,TSC5,WA1,L0,PL5Y0,sales,low
3436,3436,SL1,LE1,NP5,AMH2,TSC2,WA0,L0,PL5Y0,accounting,low
3437,3437,SL5,LE4,NP3,AMH3,TSC3,WA0,L0,PL5Y0,support,low
3438,3438,SL4,LE3,NP4,AMH2,TSC3,WA1,L0,PL5Y0,technical,low
3439,3439,SL5,LE4,NP3,AMH5,TSC3,WA0,L0,PL5Y0,management,low
3440,3440,SL5,LE2,NP3,AMH2,TSC3,WA0,L0,PL5Y0,marketing,low
3441,3441,SL3,LE2,NP4,AMH2,TSC3,WA0,L0,PL5Y0,marketing,low
3442,3442,SL5,LE4,NP4,AMH3,TSC2,WA0,L0,PL5Y0,marketing,low
3443,3443,SL4,LE3,NP5,AMH1,TSC2,WA0,L0,PL5Y0,sales,low
3444,3444,SL5,LE4,NP5,AMH2,TSC4,WA0,L0,PL5Y0,sales,low
3445,3445,SL4,LE3,NP4,AMH3,TSC2,WA0,L0,PL5Y0,sales,low
3446,3446,SL4,LE1,NP5,AMH3,TSC4,WA0,L0,PL5Y0,sales,low
3447,3447,SL3,LE3,NP5,AMH4,TSC3,WA1,L0,PL5Y0,sales,low
3448,3448,SL5,LE5,NP4,AMH3,TSC2,WA0,L0,PL5Y0,sales,low
3449,3449,SL5,LE1,NP5,AMH2,TSC3,WA0,L0,PL5Y0,sales,low
3450,3450,SL5,LE2,NP4,AMH4,TSC2,WA0,L0,PL5Y0,sales,low
3451,3451,SL4,LE5,NP4,AMH3,TSC3,WA0,L0,PL5Y0,sales,low
3452,3452,SL4,LE4,NP3,AMH3,TSC3,WA0,L0,PL5Y0,sales,low
3453,3453,SL4,LE5,NP4,AMH3,TSC4,WA0,L0,PL5Y0,sales,medium
3454,3454,SL5,LE4,NP3,AMH2,TSC4,WA0,L0,PL5Y0,sales,medium
3455,3455,SL3,LE4,NP4,AMH2,TSC2,WA0,L0,PL5Y0,sales,medium
3456,3456,SL1,LE4,NP5,AMH5,TSC5,WA0,L0,PL5Y0,sales,medium
3457,3457,SL5,LE2,NP6,AMH3,TSC2,WA0,L0,PL5Y0,sales,medium
3458,3458,SL4,LE2,NP4,AMH3,TSC3,WA0,L0,PL5Y0,sales,medium
3459,3459,SL3,LE3,NP5,AMH3,TSC6,WA0,L0,PL5Y0,sales,medium
3460,3460,SL3,LE2,NP3,AMH2,TSC3,WA1,L0,PL5Y0,sales,medium
3461,3461,SL4,LE3,NP4,AMH2,TSC2,WA0,L0,PL5Y0,sales,medium
3462,3462,SL5,LE3,NP3,AMH3,TSC3,WA0,L0,PL5Y0,accounting,medium
